,id,x_val,y_val,symbol,name
15891,975,0.816992003476519,0.911059236947656,CD81,CD81 molecule
5077,27023,0.7934117408254615,0.8698011857373302,FOXB1,forkhead box B1
3475,2199,0.8525034948732506,0.7724756436319237,FBLN2,fibulin 2
10522,57553,0.850973044312256,0.7774428104575294,MICAL3,"microtubule associated monooxygenase, calponin and LIM domain containing 3"
151,100505776,0.8345151996744312,0.9254925729103862,LINC01541,long intergenic non-protein coding RNA 1541
12828,780,0.7583954690076758,0.8304232664688576,DDR1,discoidin domain receptor tyrosine kinase 1
105,100271849,0.8678453127967627,0.7332718663383503,MEF2B,myocyte enhancer factor 2B
15114,90865,0.7218008184034186,0.7223995482112446,IL33,interleukin 33
1718,126393,0.7037058989090645,0.7482180842540593,HSPB6,heat shock protein family B (small) member 6
1387,115677,0.6744366872299354,0.657005113188352,NOSTRIN,nitric oxide synthase trafficking
4463,254359,0.824655134664162,0.9020526911875403,ZDHHC24,zinc finger DHHC-type containing 24
8452,51478,0.5288872710166168,0.7732422058689785,HSD17B7,hydroxysteroid 17-beta dehydrogenase 7
10172,56899,0.24331586767592572,0.7797902955880999,ANKS1B,ankyrin repeat and sterile alpha motif domain containing 1B
7896,4904,0.8501271742086537,0.921817455319609,YBX1,Y-box binding protein 1
931,10962,0.7389729203985501,0.798439204346088,MLLT11,"MLLT11, transcription factor 7 cofactor"
13498,8065,0.8899202752149081,0.7298183037426956,CUL5,cullin 5
2257,145873,0.8853358056595958,0.6629865142828818,MESP2,mesoderm posterior bHLH transcription factor 2
16024,9900,0.8989704238231758,0.896160053758591,,
2462,151176,0.7699849065423854,0.9105393291025877,ERFE,erythroferrone
4364,24150,0.984541588064741,0.0036010132034497294,TP53TG3,TP53 target 3
14471,85007,0.5826495229981301,0.8478391118550173,PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase
1307,114769,0.7942668138091953,0.9024184754765359,CARD16,caspase recruitment domain family member 16
14949,89890,0.7768262155461186,0.8690756704231197,KBTBD6,kelch repeat and BTB domain containing 6
9611,554207,0.0011214445976001253,0.676222221055853,,
10834,5901,0.9167727870408805,0.6326665251408395,RAN,"RAN, member RAS oncogene family"
5941,3030,0.8440724365218633,0.9649051387171097,HADHA,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit"
11672,64943,0.8140472592645355,0.9540087731224669,NT5DC2,5'-nucleotidase domain containing 2
8104,51008,0.8676070982013808,0.3647051764022908,ASCC1,activating signal cointegrator 1 complex subunit 1
8828,5372,0.6690863298849195,0.6591000935129314,PMM1,phosphomannomutase 1
12047,677775,0.6618624113739209,0.8642773532605199,SCARNA5,small Cajal body-specific RNA 5
13299,79953,0.8322767578185071,0.9398591505809528,SYNDIG1,synapse differentiation inducing 1
13921,83871,0.863677072806885,0.8050599660319924,RAB34,"RAB34, member RAS oncogene family"
5800,29780,0.7222389270437044,0.7718711334407365,PARVB,parvin beta
4144,23411,0.8798822590696328,0.6066465980245707,SIRT1,sirtuin 1
1093,11165,0.8816227886721645,0.39521423340815676,NUDT3,nudix hydrolase 3
13326,800,0.8304072091530682,0.9532900876174015,CALD1,caldesmon 1
515,10427,0.8288795446207122,0.9117074925840464,SEC24B,"SEC24 homolog B, COPII coat complex component"
12996,79188,0.8083344395503865,0.876100388456441,TMEM43,transmembrane protein 43
12016,6748,0.8165186656069731,0.936026397878603,SSR4,signal sequence receptor subunit 4
7691,4653,0.7455836182708698,0.8292866418930657,MYOC,myocilin
11165,6277,0.7756861774596256,0.8383420961383062,S100A6,S100 calcium binding protein A6
4229,23534,0.9006719312894292,0.5411274359772512,TNPO3,transportin 3
6871,3866,0.760124562394738,0.8505646438021711,KRT15,keratin 15
7966,49856,0.7925832837388742,0.8630841377171712,WRAP73,"WD repeat containing, antisense to TP73"
3752,22930,0.792106018985653,0.874840039368174,RAB3GAP1,RAB3 GTPase activating protein catalytic subunit 1
6946,388561,0.8304533140430654,0.9035131130746911,ZNF761,zinc finger protein 761
10214,56946,0.7973528971416872,0.8257740615686687,EMSY,"EMSY, BRCA2 interacting transcriptional repressor"
1593,122704,0.2853281312274662,0.7472148678959499,MRPL52,mitochondrial ribosomal protein L52
189,10060,0.8124100340054026,0.9268724180683912,ABCC9,ATP binding cassette subfamily C member 9
11996,6725,0.8495493888285425,0.7235018730659875,SRMS,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
11446,64344,0.7134014061733597,0.7740088656781268,HIF3A,hypoxia inducible factor 3 alpha subunit
15077,90655,0.6323448944246913,0.8864641756717176,TGIF2LY,"TGFB induced factor homeobox 2 like, Y-linked"
11161,6272,0.8905748172812743,0.5292589770349198,SORT1,sortilin 1
1013,1107,0.8419629817174318,0.9252862912217605,CHD3,chromodomain helicase DNA binding protein 3
4037,23274,0.5658422267767508,0.5095568268541284,CLEC16A,C-type lectin domain containing 16A
10223,56954,0.719079801138725,0.7367377624822364,NIT2,nitrilase family member 2
15599,94234,0.7952273431995439,0.8678619157750893,FOXQ1,forkhead box Q1
7482,4351,0.18727721046567333,0.6498536496065463,MPI,mannose phosphate isomerase
8600,51704,0.5369499783823191,0.7978190244383707,GPRC5B,G protein-coupled receptor class C group 5 member B
12217,696,0.7877934282733584,0.8815091035616678,BTN1A1,butyrophilin subfamily 1 member A1
4345,23787,0.7735536930906378,0.8163573029741744,MTCH1,mitochondrial carrier 1
9783,55707,0.30978661032629945,0.7380154241370658,NECAP2,NECAP endocytosis associated 2
10089,5650,0.16678302448620838,0.6174272373097469,KLK7,kallikrein related peptidase 7
6911,387893,0.8881718905741084,0.360493880701602,KMT5A,lysine methyltransferase 5A
125,100302213,0.8157829636410936,0.9327788904069938,MIR1181,microRNA 1181
721,10659,0.3819849999656279,0.1953128252830264,CELF2,CUGBP Elav-like family member 2
1793,1287,0.849378877226405,0.21732443096077544,COL4A5,collagen type IV alpha 5 chain
6551,3568,0.8435353263600853,0.6707313906487226,IL5RA,interleukin 5 receptor subunit alpha
4335,23762,0.8636871268538512,0.3058469165390218,OSBP2,oxysterol binding protein 2
3439,2181,0.4070494584423081,0.7972931272032847,ACSL3,acyl-CoA synthetase long chain family member 3
2757,163059,0.4591700457686084,0.8000048766810766,ZNF433,zinc finger protein 433
9704,5562,0.8608752277903046,0.6312281540132187,PRKAA1,protein kinase AMP-activated catalytic subunit alpha 1
333,10212,0.8229444330592002,0.9194871275711076,DDX39A,DExD-box helicase 39A
15789,96459,0.7482477252010237,0.8333106204232211,FNIP1,folliculin interacting protein 1
12243,7018,0.7768613264969363,0.8393896551259024,TF,transferrin
592,10516,0.6563733116328256,0.6650902429085275,FBLN5,fibulin 5
13179,79776,0.6898273790265463,0.7202521806057139,ZFHX4,zinc finger homeobox 4
13197,79801,0.7650223536785898,0.8161248445434941,SHCBP1,SHC binding and spindle associated 1
10647,57716,0.8491659377533766,0.6922211899062746,PRX,periaxin
14992,90187,0.6686449093056902,0.6743690071859152,EMILIN3,elastin microfibril interfacer 3
15115,9087,0.87009659130606,0.7602317364274184,TMSB4Y,"thymosin beta 4, Y-linked"
3303,2034,0.8810966963069391,0.5576608951329585,EPAS1,endothelial PAS domain protein 1
10761,58495,0.793740505911316,0.9042498331047254,OVOL2,ovo like zinc finger 2
12242,7016,0.7182250854735338,0.7654469309051708,TESK1,testis-specific kinase 1
15326,92154,0.6936618331291214,0.7265265522586198,MTSS1L,"MTSS1L, I-BAR domain containing"
12710,7549,0.11520839652285664,0.7146732334995577,ZNF2,zinc finger protein 2
11771,653162,0.8898789206451097,0.7095169257084945,RPSAP9,ribosomal protein SA pseudogene 9
6905,387751,0.7410190306618432,0.8064309300362568,GVINP1,"GTPase, very large interferon inducible pseudogene 1"
7599,4501,0.9621389573464195,0.11614899190614593,MT1X,metallothionein 1X
9353,5509,0.7278091513446158,0.7419610608223887,PPP1R3D,protein phosphatase 1 regulatory subunit 3D
15970,9839,0.45537693617429065,0.3094299920262015,ZEB2,zinc finger E-box binding homeobox 2
8851,5395,0.8004809510193764,0.8748463658437355,PMS2,"PMS1 homolog 2, mismatch repair system component"
12225,6997,0.7078340880686718,0.7548819342767159,TDGF1,teratocarcinoma-derived growth factor 1
10793,5863,0.7110209205279968,0.7333442394473426,RGL2,ral guanine nucleotide dissociation stimulator like 2
13566,810,0.7626999184567055,0.8271893523848195,CALML3,calmodulin like 3
5610,28755,0.6347117569261395,0.864052940594017,TRAC,T-cell receptor alpha constant
11896,6613,0.8882857192910967,0.5842717597353851,SUMO2,small ubiquitin-like modifier 2
3763,22944,0.7290785666825381,0.7649236786410606,KIN,Kin17 DNA and RNA binding protein
4825,26135,0.6047472123981603,0.5913779556045246,SERBP1,SERPINE1 mRNA binding protein 1
9511,55266,0.9682305090790889,0.035237681520165855,TMEM19,transmembrane protein 19
2192,143689,0.8241775813915403,0.9203808182805466,PIWIL4,piwi like RNA-mediated gene silencing 4
8136,51056,0.423950236800219,0.8163525828432664,LAP3,leucine aminopeptidase 3
530,10445,0.7822904397709991,0.8468171063248339,MCRS1,microspherule protein 1
8042,5069,0.85063880560589,0.16273436099613786,PAPPA,pappalysin 1
12436,7268,0.7632661515899317,0.8536236461270712,TTC4,tetratricopeptide repeat domain 4
1218,1130,0.7440936641111432,0.8126151149258859,LYST,lysosomal trafficking regulator
9477,55227,0.40962639207820084,0.2351143163868499,LRRC1,leucine rich repeat containing 1
1430,116238,0.8828184657182022,0.5021654247123231,TLCD1,TLC domain containing 1
10524,57555,0.978761903124141,0.02564032644229396,NLGN2,neuroligin 2
12355,7139,0.13389703742406292,0.5980169217767003,TNNT2,"troponin T2, cardiac type"
13478,80339,0.5821101228567945,0.5534851177843478,PNPLA3,patatin like phospholipase domain containing 3
5254,2740,0.7034351675340577,0.7667585580909263,GLP1R,glucagon like peptide 1 receptor
2755,163033,0.7262591962373071,0.7816411293691544,ZNF579,zinc finger protein 579
3396,2128,0.8404563571652035,0.9654472009896282,EVX1,even-skipped homeobox 1
3929,23157,0.7647589627283957,0.8044177928450266,SEPT6,septin 6
11541,646,0.7296506399106548,0.7976055932376722,BNC1,basonuclin 1
14785,8807,0.0011214445976001253,0.676222221055853,IL18RAP,interleukin 18 receptor accessory protein
8056,50807,0.8990218348923517,0.4233626520650288,ASAP1,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1"
4771,26038,0.7270461656047577,0.7327945070829365,CHD5,chromodomain helicase DNA binding protein 5
5450,284323,0.83947462659328,0.8972503746408294,ZNF780A,zinc finger protein 780A
7118,3998,0.5426076355145473,0.4811852973931841,LMAN1,"lectin, mannose binding 1"
10724,58189,0.728494014446821,0.7704733603171863,WFDC1,WAP four-disulfide core domain 1
10499,57522,0.9625138127231295,0.12378999827733365,SRGAP1,SLIT-ROBO Rho GTPase activating protein 1
7163,401152,0.8695031783394963,0.7235106310186206,C4orf3,chromosome 4 open reading frame 3
14399,84908,0.7121022017360945,0.7349695895376501,FAM136A,family with sequence similarity 136 member A
9069,54708,0.7457065218206358,0.7683688887064845,MARCH5,membrane associated ring-CH-type finger 5
13956,8398,0.8429265714650992,0.7260629773202204,PLA2G6,phospholipase A2 group VI
8272,51224,0.6985225383601709,0.746616493422836,ELOA2,elongin A2
16098,9985,0.8474017716653766,0.9534447013885453,REC8,REC8 meiotic recombination protein
6146,3250,0.7383920704585544,0.7694690071279896,HPR,haptoglobin-related protein
3248,201456,0.49177563735813545,0.8277229526030329,FBXO15,F-box protein 15
14451,84969,0.0011214445976001253,0.676222221055853,TOX2,TOX high mobility group box family member 2
4442,253827,0.7320382972478638,0.797385265061961,MSRB3,methionine sulfoxide reductase B3
9304,55022,0.6202107693235229,0.8211921948132331,PID1,phosphotyrosine interaction domain containing 1
8434,51442,0.8653383551916108,0.5440131902219868,VGLL1,vestigial like family member 1
9280,54996,0.8757011325701783,0.48516497571252054,MARC2,mitochondrial amidoxime reducing component 2
6932,388344,0.7779266609965707,0.8612911402188674,RPL13P12,ribosomal protein L13 pseudogene 12
6692,373073,0.6980713627751561,0.6958728569004123,,
5118,27102,0.7266992215520387,0.7909213756195683,EIF2AK1,eukaryotic translation initiation factor 2 alpha kinase 1
13381,80149,0.7751728735326789,0.8273605827189892,ZC3H12A,zinc finger CCCH-type containing 12A
1220,113026,0.636201702675003,0.6082879221504379,PLCD3,phospholipase C delta 3
13565,81,0.8917189270975279,0.6279309495570238,ACTN4,actinin alpha 4
7050,3920,0.8769931138112605,0.420601645781421,LAMP2,lysosomal associated membrane protein 2
8903,5430,0.9027109106077134,0.6863288932449776,POLR2A,RNA polymerase II subunit A
8739,5294,0.6913366891600323,0.7025355260297177,PIK3CG,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma"
9150,54852,0.7533540088808649,0.8060703368709974,PAQR5,progestin and adipoQ receptor family member 5
10937,5998,0.2268575751248088,0.6710562148405013,RGS3,regulator of G protein signaling 3
5938,3024,0.8203340343751523,0.9301572301299578,HIST1H1A,histone cluster 1 H1 family member a
7998,5033,0.8780944042478953,0.403710212949811,P4HA1,prolyl 4-hydroxylase subunit alpha 1
13713,8216,0.7758302205447515,0.8644775566645436,LZTR1,leucine zipper like transcription regulator 1
15692,9529,0.7874532978318457,0.8734100562946473,BAG5,BCL2 associated athanogene 5
2100,140597,0.20981719430038584,0.6517896383301677,TCEAL2,transcription elongation factor A like 2
11177,6291,0.8786801937033837,0.6622865067883221,SAA4,"serum amyloid A4, constitutive"
15699,9536,0.8399654780471842,0.3992207854267782,PTGES,prostaglandin E synthase
11727,65117,0.422117884707259,0.8311595546800921,RSRC2,arginine and serine rich coiled-coil 2
10607,57664,0.6859305448036028,0.7308994779983895,PLEKHA4,pleckstrin homology domain containing A4
14265,84629,0.7332554046320032,0.7261896504026424,TNRC18,trinucleotide repeat containing 18
154,100506144,0.8801462906725503,0.5238984616505088,TMEM35B,transmembrane protein 35B
4221,23527,0.6995231926670163,0.7382441643217303,ACAP2,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"
3149,197358,0.5428592785052051,0.8457237471071007,NLRC3,NLR family CARD domain containing 3
7309,4125,0.7574173718638354,0.8199307122819353,MAN2B1,mannosidase alpha class 2B member 1
10147,56848,0.8721590981491234,0.6499361311645215,SPHK2,sphingosine kinase 2
5278,2768,0.24861040270839466,0.706228487070014,GNA12,G protein subunit alpha 12
12955,79109,0.7635882785190904,0.7994708281403012,MAPKAP1,mitogen-activated protein kinase associated protein 1
4296,23637,0.8940554856491433,0.44097529055578305,RABGAP1,RAB GTPase activating protein 1
15470,93210,0.8800205131377804,0.5131938588703439,PGAP3,post-GPI attachment to proteins 3
15287,9191,0.2824398861694477,0.7070313574130156,DEDD,death effector domain containing
4673,2592,0.8177345601650896,0.8889258085818732,GALT,galactose-1-phosphate uridylyltransferase
10745,58473,0.84486479111452,0.6582005167574309,PLEKHB1,pleckstrin homology domain containing B1
7583,4477,0.032621877946104674,0.692708966099264,MSMB,microseminoprotein beta
11964,6689,0.7412101785906606,0.7508434599742725,SPIB,Spi-B transcription factor
4175,23463,0.9727395752891687,0.04995101243074948,ICMT,isoprenylcysteine carboxyl methyltransferase
7782,4752,0.6668740353561899,0.6980462984785173,NEK3,NIMA related kinase 3
3194,200132,0.7476527920079257,0.8506556277309875,TCTEX1D1,Tctex1 domain containing 1
11275,63915,0.29381685548380254,0.7052081172909455,BLOC1S5,biogenesis of lysosomal organelles complex 1 subunit 5
7195,402569,0.8024917988259432,0.9078156193095875,KPNA7,karyopherin subunit alpha 7
11412,6427,0.8437506920113879,0.9374139681199531,SRSF2,serine and arginine rich splicing factor 2
3753,22931,0.732665011366736,0.7543899403152313,RAB18,"RAB18, member RAS oncogene family"
14361,84844,0.7812840761362352,0.8563258961676877,PHF5A,PHD finger protein 5A
3981,23211,0.823562967343702,0.9218753141863594,ZC3H4,zinc finger CCCH-type containing 4
7471,4332,0.688591608446435,0.6974024961392719,MNDA,myeloid cell nuclear differentiation antigen
5400,283742,0.8567874456678296,0.9617174701666824,FAM98B,family with sequence similarity 98 member B
2316,147339,0.8480856871313466,0.31971464502980496,C18orf25,chromosome 18 open reading frame 25
4563,257629,0.06513865111680132,0.6971552937050145,ANKS4B,ankyrin repeat and sterile alpha motif domain containing 4B
7180,401508,0.6600295395735458,0.7242544992305272,FAM74A4,family with sequence similarity 74 member A4
8268,51213,0.787501844446001,0.878983309515419,LUZP4,leucine zipper protein 4
2788,1642,0.8715933677585563,0.9599483973226354,DDB1,damage specific DNA binding protein 1
5267,2745,0.7324742570742294,0.8111176880250145,GLRX,glutaredoxin
6283,339318,0.7782435292218193,0.8503693541020813,ZNF181,zinc finger protein 181
4143,23410,0.7477066736846447,0.7977661223614236,SIRT3,sirtuin 3
12437,727,0.8058367164059678,0.90241966448447,C5,complement C5
8168,51091,0.724110319556375,0.7159658502599386,SEPSECS,Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
5007,26748,0.8635611726353644,0.44093748346267536,GAGE12I,G antigen 12I
4322,23704,0.8917601139086675,0.7813972676793747,KCNE4,potassium voltage-gated channel subfamily E regulatory subunit 4
3692,22864,0.8278853000384845,0.20989873562546246,R3HDM2,R3H domain containing 2
5008,26749,0.8635611726353644,0.44093748346267536,GAGE2E,G antigen 2E
7838,4825,0.5504790259896504,0.4696207772487849,NKX6-1,NK6 homeobox 1
10813,5883,0.7800379901643183,0.8305009964734391,RAD9A,RAD9 checkpoint clamp component A
14254,84612,0.35949175789449256,0.7480977539735577,PARD6B,par-6 family cell polarity regulator beta
5650,28969,0.8923444465708195,0.4883659225349108,BZW2,basic leucine zipper and W2 domains 2
8199,51122,0.19687783529802638,0.7440897685593334,COMMD2,COMM domain containing 2
6368,342666,0.3184583547960622,0.7098880092602324,LRRC37A11P,"leucine rich repeat containing 37 member A11, pseudogene"
10019,56157,0.6468264724395867,0.8834323562004529,TEX13A,testis expressed 13A
7822,4803,0.7793595629161506,0.8786147787988162,NGF,nerve growth factor
10075,5638,0.9432603448833441,0.10385836752977978,PRRG1,proline rich and Gla domain 1
5480,284656,0.8013286272384729,0.8928060795216788,EPHA10,EPH receptor A10
10817,5887,0.9055669881265258,0.6220990916906403,RAD23B,"RAD23 homolog B, nucleotide excision repair protein"
11524,645121,0.6829543322917104,0.736679889330996,CCNI2,cyclin I family member 2
8806,5352,0.7658759762949294,0.8708125384119034,PLOD2,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
4897,26273,0.7867032075481276,0.898901738378779,FBXO3,F-box protein 3
13093,79654,0.8315604004902668,0.9129752529177239,HECTD3,HECT domain E3 ubiquitin protein ligase 3
14546,85417,0.11195959825566484,0.7402400462048625,CCNB3,cyclin B3
8634,51762,0.30631361971315507,0.7029935492715508,RAB8B,"RAB8B, member RAS oncogene family"
13030,79465,0.8366203346576261,0.8730803990433639,ULBP3,UL16 binding protein 3
8148,51070,0.7840496276015767,0.8818468517511632,NOSIP,nitric oxide synthase interacting protein
12122,6863,0.647512148817082,0.8786074320051475,TAC1,tachykinin precursor 1
3688,2286,0.7519228753834801,0.8161551834322558,FKBP2,FK506 binding protein 2
3367,2081,0.7703134720050717,0.8617824248684436,ERN1,endoplasmic reticulum to nucleus signaling 1
2892,170392,0.7476527920079257,0.8506556277309875,OIT3,oncoprotein induced transcript 3
11243,6373,0.7545776579846458,0.8690330862870446,CXCL11,C-X-C motif chemokine ligand 11
10139,56776,0.49487889746064956,0.8104149049687173,FMN2,formin 2
3689,22861,0.7469304395965789,0.8286013760344433,NLRP1,NLR family pyrin domain containing 1
528,10443,0.6885616732031176,0.701512913273026,N4BP2L2,NEDD4 binding protein 2 like 2
11359,64130,0.7039877037689085,0.7034891474440204,LIN7B,"lin-7 homolog B, crumbs cell polarity complex component"
9416,55164,0.9675090052949435,0.2239096113800754,SHQ1,"SHQ1, H/ACA ribonucleoprotein assembly factor"
6765,375757,0.8080419585657597,0.8893535886562204,SWI5,SWI5 homologous recombination repair protein
2497,152,0.560927774968587,0.8650189963605086,ADRA2C,adrenoceptor alpha 2C
7095,398,0.693938879244618,0.7018869246567577,ARHGDIG,Rho GDP dissociation inhibitor gamma
10920,5981,0.8402861278016871,0.9442347605915161,RFC1,replication factor C subunit 1
305,10188,0.8112244788734891,0.9173527902358521,TNK2,tyrosine kinase non receptor 2
380,10262,0.8256682824797409,0.9128586154535989,SF3B4,splicing factor 3b subunit 4
8410,5140,0.677649284058261,0.6721211753537286,PDE3B,phosphodiesterase 3B
5714,29098,0.6662867891871302,0.673396140281202,RANGRF,RAN guanine nucleotide release factor
13342,80020,0.7549206191792283,0.8204365902357008,FOXRED2,FAD dependent oxidoreductase domain containing 2
12444,727676,0.8091610781458043,0.8719117133660441,SNORD118,"small nucleolar RNA, C/D box 118"
12127,6869,0.811856692985292,0.9243754948611161,TACR1,tachykinin receptor 1
12838,7813,0.8450781470785368,0.14215278547868465,EVI5,ecotropic viral integration site 5
4516,255928,0.8556064446780028,0.6681093165480594,SYT14,synaptotagmin 14
11188,6303,0.7696651292224884,0.8525916249411198,SAT1,spermidine/spermine N1-acetyltransferase 1
1171,11257,0.0011214445976001253,0.676222221055853,TP53TG1,TP53 target 1 (non-protein coding)
10312,57119,0.5292127673021287,0.8770196444772772,EPPIN,epididymal peptidase inhibitor
15520,9363,0.6479687884274442,0.655902510138049,RAB33A,"RAB33A, member RAS oncogene family"
8987,54512,0.8409376123037424,0.9142033423918724,EXOSC4,exosome component 4
10720,58160,0.7206532697909691,0.7339837016076195,NFE4,"nuclear factor, erythroid 4"
11836,6574,0.8726824089456925,0.2866412047093317,SLC20A1,solute carrier family 20 member 1
9785,5571,0.7616561573452497,0.8801883359388987,PRKAG1,protein kinase AMP-activated non-catalytic subunit gamma 1
5978,3077,0.540783322251921,0.8297529353465923,HFE,hemochromatosis
9694,55609,0.8242558411628018,0.8936116520596463,ZNF280C,zinc finger protein 280C
4784,26051,0.6861315474015749,0.7049984850933182,PPP1R16B,protein phosphatase 1 regulatory subunit 16B
12166,6908,0.878538624825844,0.537559693673616,TBP,TATA-box binding protein
699,10631,0.8389488044723863,0.9298615323235675,POSTN,periostin
14040,84163,0.6524955499834888,0.89449343645289,GTF2IRD2,GTF2I repeat domain containing 2
10313,57120,0.7762787198729395,0.8070761173405037,GOPC,golgi associated PDZ and coiled-coil motif containing
10042,5625,0.690265403015617,0.724977539317289,PRODH,proline dehydrogenase 1
14066,84218,0.8308474109011623,0.9382655436287767,TBC1D3F,TBC1 domain family member 3F
5832,29896,0.9005087365233565,0.6347606385999588,TRA2A,transformer 2 alpha homolog
5757,2935,0.8965143334840717,0.5099434339019966,GSPT1,G1 to S phase transition 1
3791,22994,0.8090995222632765,0.9053800290189201,CEP131,centrosomal protein 131
12316,7098,0.7031011243420919,0.7200767050371444,TLR3,toll like receptor 3
9471,5522,0.7338941097422845,0.7684624758471394,PPP2R2C,protein phosphatase 2 regulatory subunit Bgamma
5682,2903,0.694840921600896,0.6969473789950295,,
8742,5297,0.8005314361257702,0.9155413248709589,PI4KA,phosphatidylinositol 4-kinase alpha
15227,9158,0.20002759135014989,0.6314880407004747,FIBP,FGF1 intracellular binding protein
5072,27018,0.6860737018231157,0.7605256193130162,BEX3,brain expressed X-linked 3
7446,4301,0.8284290018740847,0.9402083827827914,AFDN,"afadin, adherens junction formation factor"
14076,84233,0.7468702936807479,0.8027390640382452,TMEM126A,transmembrane protein 126A
7208,4038,0.8098140511125949,0.9232080563555722,LRP4,LDL receptor related protein 4
814,1080,0.8005264125270102,0.8981274899860276,CFTR,cystic fibrosis transmembrane conductance regulator
9287,55002,0.8486462757309785,0.20597559225617507,TMCO3,transmembrane and coiled-coil domains 3
3504,2206,0.052252251847102034,0.6889342118248399,MS4A2,membrane spanning 4-domains A2
13207,79814,0.8510024191792339,0.15553917906621734,AGMAT,agmatinase
1082,11155,0.6305413399071845,0.8779420793803705,LDB3,LIM domain binding 3
15928,9790,0.7976097711427115,0.8637320207580848,BMS1,"BMS1, ribosome biogenesis factor"
5766,2947,0.7484263206449251,0.9216412969290081,GSTM3,glutathione S-transferase mu 3
8641,51778,0.8577315227424506,0.753175724835426,MYOZ2,myozenin 2
8139,5106,0.3721156428271316,0.8055326530778552,PCK2,"phosphoenolpyruvate carboxykinase 2, mitochondrial"
10001,5610,0.9039594058683266,0.648308441515635,EIF2AK2,eukaryotic translation initiation factor 2 alpha kinase 2
3597,222643,0.8115964563481016,0.9042060087992528,UNC5CL,unc-5 family C-terminal like
15634,9462,0.7474544587886103,0.7844003672860567,RASAL2,RAS protein activator like 2
15135,9100,0.8242954069457397,0.9416048207961374,USP10,ubiquitin specific peptidase 10
7405,4238,0.5860258059180837,0.7685731780699554,MFAP3,microfibril associated protein 3
13289,79932,0.6316471604211576,0.5857022912201617,KIAA0319L,KIAA0319 like
2963,1768,0.5983016236272459,0.896587241887884,DNAH6,dynein axonemal heavy chain 6
5424,284067,0.8038786323513505,0.9385489887697152,C17orf105,chromosome 17 open reading frame 105
9026,54577,0.10586248753979767,0.7046487387384727,UGT1A7,UDP glucuronosyltransferase family 1 member A7
8429,51438,0.7675096705864664,0.8030839875592882,MAGEC2,MAGE family member C2
7564,442497,0.6943664829628999,0.7124745430176658,,
1441,116442,0.8367268976632369,0.6437397314562511,RAB39B,"RAB39B, member RAS oncogene family"
11535,64577,0.12410387043627252,0.6108470467066088,ALDH8A1,aldehyde dehydrogenase 8 family member A1
11082,6168,0.4697134726261784,0.8599662781228985,RPL37A,ribosomal protein L37a
12137,6878,0.4422020183678008,0.8219083407287211,TAF6,TATA-box binding protein associated factor 6
14227,84524,0.7117667113522774,0.769900209361257,ZC3H8,zinc finger CCCH-type containing 8
3913,23139,0.3219878123878786,0.7528653114292715,MAST2,microtubule associated serine/threonine kinase 2
3934,23162,0.7985218542245017,0.8982690400427429,MAPK8IP3,mitogen-activated protein kinase 8 interacting protein 3
1974,1356,0.7034137644549656,0.7302863167363913,CP,ceruloplasmin
15378,9252,0.3946167353858888,0.7711364554516673,RPS6KA5,ribosomal protein S6 kinase A5
15061,90557,0.8835638831149143,0.645054851827793,CCDC74A,coiled-coil domain containing 74A
6615,3638,0.8736452783961121,0.30517006048087264,INSIG1,insulin induced gene 1
10931,5992,0.6354510425816389,0.5804244134042669,RFX4,regulatory factor X4
6249,338321,0.6702194341933138,0.7043430887200741,NLRP9,NLR family pyrin domain containing 9
12403,7203,0.8448670773526067,0.9574256224710284,CCT3,chaperonin containing TCP1 subunit 3
10361,57187,0.8310520721774155,0.9253422065185979,THOC2,THO complex 2
15129,90987,0.697330676763729,0.6967949062864603,ZNF251,zinc finger protein 251
55,100131439,0.7404390111516782,0.8040692076575072,CD300LD,CD300 molecule like family member d
10894,5948,0.5563616344454669,0.49626071568522245,RBP2,retinol binding protein 2
1515,118812,0.8263789934432272,0.7207331653606617,MORN4,MORN repeat containing 4
10084,56477,0.6201527502971862,0.8939594878353483,CCL28,C-C motif chemokine ligand 28
6920,3881,0.7779978338545666,0.9011028523757028,KRT31,keratin 31
4182,23474,0.26742231064268934,0.6722746230365849,ETHE1,"ETHE1, persulfide dioxygenase"
649,10577,0.7141615089118587,0.7344332002156958,NPC2,NPC intracellular cholesterol transporter 2
7156,4010,0.1412080685304495,0.6011452037109913,LMX1B,LIM homeobox transcription factor 1 beta
4112,23371,0.7578442772926088,0.8299451357706711,TNS2,tensin 2
4954,26520,0.7346101102474963,0.7841312185006022,TIMM9,translocase of inner mitochondrial membrane 9
7645,4600,0.8167526457243968,0.9079064216341646,MX2,MX dynamin like GTPase 2
12022,6753,0.6784278806422022,0.7145899721942832,,
3372,21,0.5661121758546116,0.7828567994256548,ABCA3,ATP binding cassette subfamily A member 3
14129,84295,0.8353402080091055,0.9306413411673075,PHF6,PHD finger protein 6
