name,x_val,y_val
55080,0.5810801713,0.8767723236
2673,0.9132037211,0.5604450856
619279,0.6725062725,0.6834430089
9119,0.7885582269,0.8769224154
64780,0.8071915996,0.8963665551
1770,0.5880853985,0.8715534883
1996,0.8252053343,0.9053447365
169436,0.8387829636,0.9342577806
5638,0.9432603449,0.1038583675
23731,0.8290844483,0.8949685111
8242,0.8153947478,0.8583673804
9401,0.7277828941,0.7712252649
54883,0.6963926275,0.7343340287
1428,0.6345263371,0.8966665525
23111,0.3672009167,0.7784901692
3347,0.6243863903,0.9126762783
55677,0.7929277903,0.8358062662
1644,0.6145184377,0.8671685638
222235,0.6548816200,0.8874499510
5271,0.7186462427,0.7922258846
55244,0.7770076350,0.7718324872
5507,0.3719541700,0.1746800029
116143,0.7682825801,0.7990668997
1001,0.7016591609,0.7178483851
5912,0.8490991125,0.7940422441
53918,0.8114019293,0.8897914838
28972,0.6634634585,0.6152491032
116843,0.9845415881,0.0036010132
56931,0.2176688185,0.6635069367
102724594,0.8671336796,0.7450467673
29982,0.7341925831,0.7876655972
2114,0.8132989273,0.8169459800
79109,0.7635882785,0.7994708281
28996,0.8002519038,0.8426947588
112574,0.7865062126,0.8218458178
1746,0.7057876035,0.7655852856
170394,0.8522844652,0.7096516733
6623,0.7409828851,0.8277715482
317719,0.6506214147,0.8887462997
10938,0.8190612036,0.9105268189
367,0.8193592616,0.8949085565
643,0.8803534914,0.6084279794
55238,0.7608118732,0.8059082672
128977,0.5859952594,0.8398671815
152877,0.0011214446,0.6762222211
26058,0.9022535279,0.5987940094
140706,0.7324726330,0.8039379910
11076,0.1528352522,0.6410276705
80243,0.8219224068,0.8952422728
54985,0.0654746580,0.5648841423
91894,0.0840106212,0.5703707135
10797,0.8902157016,0.3348516999
7070,0.7384828706,0.7776822093
58513,0.8316917279,0.9255979743
2187,0.6033349099,0.5933273184
286257,0.0964874250,0.7263919967
84332,0.7136040297,0.7670246097
34,0.8416923387,0.9202083311
8237,0.8551297056,0.9578105114
90378,0.8689109442,0.3249936890
2078,0.5499740549,0.5012693862
4986,0.6718526553,0.6811540529
10636,0.2812076870,0.6772998482
283489,0.7554198680,0.7985593492
80230,0.8101631059,0.8975063227
84033,0.7833592098,0.8336632440
5903,0.8395931139,0.9126427607
84913,0.8829456294,0.5074650420
121536,0.4302020247,0.2785715866
2967,0.7212386038,0.7462032325
6996,0.8184462412,0.8748632020
29071,0.5831145627,0.5157943012
9056,0.8677563724,0.6494193283
6339,0.8834613133,0.7877962530
100507739,0.8207403194,0.9048125161
3898,0.1833952566,0.6443375918
4771,0.8110658446,0.8962824548
56943,0.1967772986,0.6530682868
9457,0.6891285918,0.7179821408
90627,0.7071634549,0.7540039254
9807,0.7040348013,0.7523844959
80772,0.6284646154,0.8570714817
54815,0.8735589968,0.3506994610
84946,0.4383878979,0.8232967741
4708,0.8436260216,0.9500894431
55285,0.7298459909,0.7956158088
6863,0.6475121488,0.8786074320
140597,0.2098171943,0.6517896383
6059,0.8425699387,0.9149207472
7091,0.7001747491,0.8660764917
2938,0.1608447653,0.7366534838
994,0.7939341007,0.8648199061
93621,0.6941394451,0.7186263007
445,0.3901955506,0.7843121388
84924,0.5825090651,0.8606489695
8022,0.5533064583,0.4878286361
1351,0.6657345653,0.9225301241
942,0.9003377244,0.7104117805
26287,0.8708816677,0.7899579624
162073,0.7420104967,0.8387138756
123283,0.7291877216,0.7585970102
57801,0.6580643205,0.6965635371
5028,0.8253273581,0.9106773362
55308,0.8389440838,0.9180403415
26091,0.8329366275,0.9627609976
9772,0.5423232586,0.8252798761
4091,0.8446799980,0.3417402992
127703,0.7087489956,0.7648005647
5648,0.7635082469,0.8481571487
400673,0.8091790305,0.9044831385
6774,0.8712090931,0.6670108239
253714,0.7535081747,0.8128000948
7021,0.7504199843,0.7605039438
54932,0.6995294810,0.7608911509
55256,0.1845438993,0.6351083346
60684,0.8172828937,0.9018098038
1845,0.3943895021,0.2186392381
6888,0.8248904892,0.9263721413
57688,0.8659768349,0.5483563853
79918,0.8257950440,0.9262608025
3985,0.7618466232,0.8490065128
6769,0.2356168696,0.6702370044
54475,0.7888836932,0.8732569603
151246,0.7313247886,0.7381685270
117177,0.6786935862,0.8683507158
155054,0.3559303189,0.7553739050
51278,0.7036961650,0.7011293381
118813,0.0011214446,0.6762222211
23250,0.4966139588,0.4036129294
51175,0.8026695758,0.9332151684
5451,0.3702006112,0.7516898449
57502,0.8657078521,0.3949717831
340527,0.8076904625,0.9136777537
56658,0.3848207791,0.7616831817
6936,0.7517333138,0.7781037989
22858,0.3437880040,0.7464167765
654322,0.6733941636,0.8716747590
91373,0.6505905469,0.6646323885
730211,0.7408443554,0.8170887283
143570,0.8304533140,0.9035131131
22993,0.6939608897,0.7265295762
339324,0.6325795391,0.6009829921
83539,0.8819006471,0.6424551996
254863,0.6771095067,0.8632444242
6815,0.7393655704,0.8221578471
7762,0.6651393974,0.8929147638
27042,0.3666376524,0.8138188268
64403,0.8372814965,0.8939613277
26027,0.7920737440,0.8949989603
2064,0.8043437593,0.8827956623
533,0.7363102051,0.8049638398
686,0.8714670495,0.8315963592
89845,0.6227441205,0.8407894368
7407,0.8276739571,0.9602373820
2237,0.4969603851,0.8713745486
9650,0.7406847732,0.7934156218
79834,0.7341194642,0.7675613364
6691,0.5123975724,0.8437659457
55559,0.7773774172,0.8254340749
91010,0.3081727791,0.7671564208
55014,0.5881438248,0.8265263075
23355,0.7875863858,0.8823337314
51495,0.8387593042,0.9245529014
6235,0.7716724569,0.8584761216
3678,0.7841593006,0.8902935519
6666,0.8542572268,0.9165943641
22863,0.8570517754,0.2014160495
6133,0.8514468065,0.9931786237
29927,0.8424917603,0.9512667407
56907,0.6973003146,0.7513192084
55848,0.8540896566,0.7435960801
7003,0.8624063604,0.7221836902
11269,0.4292482543,0.7773198547
112942,0.8611323019,0.5672510478
5479,0.8546653288,0.9519323496
55069,0.7068391610,0.7036441860
344892,0.7189518359,0.7453761583
26088,0.3724698388,0.7404683798
221656,0.7290071758,0.7630240169
415,0.4203553448,0.7935719498
79752,0.9845415881,0.0036010132
161142,0.8329677088,0.9376288365
8915,0.8592975986,0.4077488297
157680,0.6368184128,0.6262287301
3176,0.8039439693,0.9235114710
1823,0.8150398738,0.9422707650
9969,0.7531539568,0.8047127875
80129,0.8380099208,0.9570161728
7355,0.5001869887,0.8030782426
79844,0.7623472297,0.8148267575
51247,0.3583188262,0.7438036996
3323,0.7059596308,0.7488688747
388818,0.7901837667,0.8982603396
6191,0.8587632472,0.9846135127
7069,0.7302472992,0.7485743356
201254,0.7165771872,0.7786845134
51386,0.8439837180,0.9606744911
114899,0.3983516846,0.7874264985
54504,0.7770946572,0.8510706867
2357,0.6344059112,0.6321110246
26035,0.8492089710,0.2115040764
139886,0.8581726885,0.2150272652
131890,0.6562555296,0.8759124032
10225,0.6814650928,0.7254352996
23772,0.8840835915,0.5402973173
3680,0.8846826174,0.5482695288
81027,0.7953505765,0.9135444197
8867,0.7252156998,0.7489419668
59067,0.7939872876,0.9210699365
219293,0.6656543987,0.9165041823
1672,0.7155428079,0.8042383235
124583,0.6939050387,0.8552134572
199857,0.7769080599,0.8258172142
360,0.8325157139,0.0434194955
57469,0.5474136312,0.8729545962
4130,0.7973285751,0.9009401245
55214,0.8569922791,0.7348417590
81669,0.7373854159,0.7521571854
259173,0.8639363709,0.4769034012
132720,0.9738339156,0.0419415021
79647,0.9775620977,0.0363543160
84940,0.6326837865,0.6221266488
6232,0.8264504771,0.9428851771
8273,0.9843257616,0.0118522569
9282,0.8211489122,0.9119365845
23650,0.7869852044,0.8817337896
3854,0.8084861263,0.9135553249
93058,0.4892345150,0.8553222555
11156,0.8732834862,0.3453874620
284805,0.7084786561,0.7319813835
6924,0.8073297287,0.9309415662
4605,0.7927013286,0.8298195337
29085,0.7004645045,0.7125314459
27440,0.6808008740,0.7160652007
92558,0.8329677088,0.9376288365
8724,0.8715141813,0.4437457678
70,0.7927854708,0.8854858005
55714,0.8250097829,0.9055297509
57604,0.5985904723,0.5562421445
115761,0.8209054906,0.9529686285
80179,0.7843016272,0.8332433079
84522,0.1599612978,0.5888365911
79833,0.8577034835,0.2858394512
262,0.8455458153,0.1729656772
1437,0.7267373180,0.7974592069
414899,0.7074677269,0.7311585497
11217,0.7613183912,0.8086207340
30062,0.7682570865,0.7666405682
27101,0.8325696683,0.9323488834
80063,0.5951992860,0.8563372126
7415,0.8549769832,0.7413398200
80018,0.4751386592,0.3680298390
23529,0.8127263615,0.9008755661
9054,0.7197718142,0.7758453584
4712,0.1666567689,0.6243517254
57104,0.6654519512,0.6828230049
3889,0.7046908933,0.7816282785
153241,0.7686891849,0.8368201694
5916,0.7205233621,0.7618038567
54477,0.8597281127,0.4049643181
26278,0.7661409400,0.8180908388
124512,0.7717440151,0.8421741031
79885,0.7895965414,0.8808361512
694,0.7596916261,0.8124042664
4715,0.7607162005,0.8369180205
4820,0.8370235526,0.1463976228
1213,0.8445443277,0.9370951735
10658,0.4292884031,0.2776801561
23511,0.8387766986,0.9300605312
51237,0.8583949902,0.5221587061
10212,0.8229444331,0.9194871276
23569,0.2989440044,0.7040950184
388122,0.7628547304,0.8448847381
199221,0.0277652041,0.6860165145
10517,0.8794584892,0.7647529381
128872,0.7572407924,0.8268397461
386617,0.6506214147,0.8887462997
57188,0.7692861408,0.8904767516
100302168,0.8157829636,0.9327788904
79174,0.5899533462,0.8608536306
114294,0.8513397484,0.2042800676
22849,0.8304533140,0.9035131131
11117,0.8531566071,0.7291322016
7709,0.7893158842,0.8672338592
6304,0.7742725904,0.7972370053
6295,0.8046657141,0.9177814276
3816,0.7161878839,0.7827696914
125965,0.7659878402,0.8518885505
255043,0.0819184203,0.5729244341
90956,0.6935443351,0.7407901924
342931,0.3558479441,0.7358829062
1365,0.0675372974,0.5595790712
5714,0.8332804851,0.9747611531
644907,0.5288022832,0.8699130768
23607,0.8107310565,0.8962131136
53346,0.8063287547,0.8796676351
6643,0.8096001689,0.8769670975
387521,0.8560299589,0.3001886167
6261,0.5567718629,0.5278079879
284207,0.7978113640,0.8643589701
952,0.5787358655,0.8550034565
2289,0.4621545906,0.8659639932
997,0.8123506694,0.9005699856
152663,0.7766151909,0.8651315569
54108,0.3881115184,0.1953881714
1627,0.8557175284,0.9328278600
117166,0.8530858014,0.9004578582
5578,0.8841859307,0.6313961669
4738,0.8293249942,0.9612909334
170959,0.6741139425,0.6947125823
56548,0.8690201901,0.4496836064
57169,0.7774886982,0.8262302940
126282,0.0941929620,0.7216639953
257364,0.6803545973,0.9169224966
11103,0.8231885089,0.9079986139
3537,0.7004968086,0.7583738524
6794,0.4010113499,0.7599625139
776,0.6667389310,0.6903777302
4253,0.7013387543,0.7608267494
149069,0.7944883047,0.8993223752
81501,0.7723265610,0.8226795397
118,0.8390067958,0.9003334963
983,0.8385561651,0.9415376682
23421,0.2917132660,0.7126338221
123016,0.8437979645,0.1694331091
6049,0.8485458691,0.6860360894
79841,0.8820338703,0.7531063589
51371,0.7734264211,0.8425497358
126003,0.7444710793,0.8232481128
115294,0.9864082373,0.1457830733
91978,0.7177109049,0.7499087903
4322,0.8821639628,0.6100427108
23024,0.6183784829,0.8563061596
29124,0.8748613297,0.5945792562
147744,0.6669979494,0.6808060452
141,0.6534522731,0.6830930303
27329,0.8355776938,0.9470821399
56676,0.0420860911,0.6877425759
4212,0.2297222315,0.6744160800
4774,0.8727535864,0.3581511738
54790,0.8771668981,0.7529688123
463,0.8314414275,0.2082270700
10471,0.7592531598,0.8024968608
162655,0.3474526237,0.7038267954
9329,0.8423403461,0.9228321910
23164,0.7799502298,0.8748122023
151987,0.7515886409,0.8100277496
80328,0.8135927447,0.8685308569
145389,0.9687847261,0.0995679576
1475,0.7821000587,0.8445027237
147687,0.6988304196,0.7749961206
100130417,0.8355776938,0.9470821399
10945,0.7162296682,0.8005201543
7584,0.1488588948,0.6191590722
344148,0.8641347332,0.6778582539
5426,0.8207325429,0.9103117168
2582,0.2711774342,0.7254978584
10008,0.7131617590,0.7403838020
2145,0.6953274078,0.7218184981
89782,0.6397962220,0.5965784552
55660,0.8436785381,0.9427091018
11070,0.6139277663,0.5267710249
26824,0.7174987969,0.7627911896
129450,0.5692645337,0.5161002691
51074,0.8418458096,0.2586652190
10668,0.6750543236,0.6765725184
22948,0.8529607355,0.9564396313
56142,0.7270109776,0.7950797073
8840,0.8420247877,0.9334225618
286077,0.8678487523,0.4275159244
83605,0.6771805967,0.7289899764
5724,0.7158205220,0.7444556369
643904,0.6905432794,0.6864406292
4485,0.8038042055,0.8766946682
143686,0.8565376985,0.1363468975
8892,0.3950530763,0.7570702777
781,0.7601253826,0.7694505266
3587,0.8690252619,0.7083123409
5567,0.8126128453,0.9142704992
5884,0.7423976286,0.7771988930
10411,0.8636998091,0.7539668135
51069,0.7685193257,0.8540754030
6668,0.2705860097,0.6835119957
84876,0.6444910894,0.6489346157
113130,0.7811704489,0.8383240001
55323,0.0203833469,0.6791426224
25902,0.8276669520,0.9417408872
1340,0.7228727711,0.7470609597
5544,0.4310393713,0.8289005783
25839,0.8158120816,0.9041119158
6202,0.8611228934,0.9831420750
116541,0.6809088098,0.9319734172
23590,0.4023711790,0.7978493970
10960,0.8248709288,0.9171957839
441518,0.6157364961,0.8605037006
348013,0.7917017608,0.9017742212
27030,0.7177865162,0.7260778303
282808,0.7138104042,0.7575406609
4851,0.5220349014,0.8065805986
57787,0.7496610348,0.8367041637
79626,0.6231734786,0.6637637379
6895,0.3997329461,0.7899705543
79567,0.8685628643,0.7325747217
350383,0.4510408983,0.8014082336
3882,0.7354631570,0.7870363118
9,0.7982988038,0.9186741194
57506,0.7492350642,0.8180051504
55759,0.8099433534,0.8629925857
80739,0.8788220189,0.5549242412
7545,0.8237344788,0.8826538216
26128,0.8154945594,0.9219321809
5091,0.8245899270,0.9228228630
8519,0.8276396812,0.9048323933
3239,0.7245172693,0.7084002272
64787,0.3016680890,0.6918930140
54434,0.8432787883,0.1560088932
55922,0.8598311804,0.9588616161
65078,0.7032241219,0.7427630278
10093,0.9016214008,0.5481935294
1632,0.1125900022,0.7277743309
151742,0.7912326247,0.8704194239
3814,0.0018475246,0.6770114752
63893,0.8306640904,0.9567889034
26240,0.6845972563,0.7106329760
117579,0.0608118449,0.7051500778
57165,0.4310393713,0.8289005783
23198,0.8222025718,0.9303595476
375307,0.0881417394,0.7118627232
57692,0.8440353755,0.9230109456
192683,0.6154887997,0.5990135141
6920,0.5289967053,0.8509355528
566,0.6897503389,0.7197272764
7572,0.7929467806,0.8494142631
32,0.9790599396,0.2274707711
3032,0.8397468419,0.9591783345
9635,0.5089115472,0.8717914898
1833,0.8257444792,0.9144574555
9994,0.7317507097,0.7489478534
55589,0.7927834083,0.8501702253
10741,0.8818846881,0.6929724365
83896,0.7850279300,0.8856166337
29888,0.8344188056,0.9283607842
23404,0.8122767115,0.9062279145
4194,0.4336642997,0.8145538465
7984,0.3118332677,0.7245337338
100124700,0.9764035790,0.1637039533
9904,0.7562253207,0.8253350296
29797,0.5238531930,0.8385108918
2197,0.8173401982,0.9245760372
10438,0.1984437081,0.6518890492
84311,0.7579994056,0.8630016920
59277,0.7175705408,0.8919035493
100526767,0.8776163847,0.4996541305
2778,0.8206018985,0.9079543406
80305,0.8406015882,0.9135525112
6909,0.8746138565,0.7250146052
127933,0.9845415881,0.0036010132
79858,0.2439226989,0.6886907024
154865,0.6750860705,0.7087402221
1998,0.3819054563,0.1924111552
283685,0.7730401099,0.8969772673
30819,0.6247245253,0.5919415394
6351,0.5978524351,0.5546396983
6586,0.8281171406,0.9371402584
22887,0.8805333098,0.3231448481
83937,0.8690777019,0.5397476014
27166,0.6347782457,0.6401753980
352909,0.8654550166,0.7157699259
79585,0.8094748307,0.9229447961
8796,0.1483249774,0.6010373894
51116,0.4311705605,0.8417272334
284161,0.6154084995,0.6374797847
3149,0.7998019391,0.8551675066
389799,0.8327805027,0.9499203139
3738,0.6833089156,0.6701659287
249,0.6645692816,0.8934096925
51114,0.5116905185,0.3662411789
114789,0.7306398974,0.7653286998
542767,0.8068547286,0.9626219957
9665,0.9723037849,0.1581068475
7150,0.6228019455,0.6221289410
3046,0.8602709891,0.7549816877
84260,0.7435951771,0.8240201632
57085,0.7331047648,0.7949835911
80196,0.2751652077,0.6703339239
79817,0.8307382637,0.0682971466
50854,0.6633770376,0.6327475758
100272216,0.8355776938,0.9470821399
10316,0.7836232714,0.8622576434
1036,0.6313740301,0.6390633213
493,0.7272253502,0.7205016405
1727,0.8023565066,0.8643774753
83445,0.8451995609,0.6257273272
51185,0.7928449490,0.9003249655
51102,0.7247644089,0.7540441608
100037417,0.7211050757,0.7214174188
761,0.6231708713,0.8487238259
9107,0.8377465796,0.1755950205
26277,0.7656863913,0.8669978699
54544,0.6718621189,0.8805189344
10170,0.8223756695,0.5063638098
6727,0.8171010765,0.9279530408
3687,0.7422178618,0.8148860395
100131439,0.7404390112,0.8040692077
2912,0.6380382913,0.6489563242
301,0.8185964034,0.9399568882
23548,0.8301900452,0.0621274633
26749,0.8635611726,0.4409374835
2798,0.6839604962,0.6885673022
79735,0.7670996482,0.7924830533
81563,0.6895623119,0.8621199709
89978,0.6968013228,0.7008086299
10632,0.7640034157,0.8377858144
3284,0.6315827623,0.5892866131
7419,0.8266041722,0.9289317056
9899,0.8028423896,0.8725307453
23367,0.8988770116,0.6062232063
9182,0.7954254770,0.8411067018
5683,0.8407396042,0.9748039347
2554,0.6952033211,0.7294053551
54973,0.7280688329,0.7836195311
4330,0.8690985054,0.7121693851
399726,0.9845415881,0.0036010132
283165,0.8068547286,0.9626219957
84290,0.1270111972,0.5954181439
49,0.8395444226,0.9355264412
1215,0.5497069300,0.4807691499
202,0.7663358154,0.8022245914
51096,0.7946220097,0.8295882866
10329,0.9640741567,0.0359007557
10869,0.8329580010,0.9427253227
27285,0.6741428724,0.7194051268
56915,0.7850191844,0.8826750038
348110,0.8518190098,0.7782247179
7078,0.7732951445,0.8662561041
6348,0.4390050435,0.7420484850
353142,0.8329677088,0.9376288365
7325,0.5211369085,0.4586953516
27179,0.9043077182,0.6783815174
55421,0.3613052768,0.7779876944
53615,0.8861558132,0.4729742902
336,0.6152039790,0.8071126671
8997,0.7004939135,0.7542192920
653440,0.8866764133,0.5598415683
254552,0.7439712798,0.8132734349
7082,0.8964329555,0.5905562714
345630,0.7133262910,0.7450506183
10969,0.8440690062,0.9373114663
8291,0.7175815760,0.7403447432
7301,0.7117354594,0.8089649597
51647,0.7686711741,0.8327019027
55929,0.7969440341,0.8418359529
8309,0.7962327511,0.9215314568
6176,0.8206509597,0.9312014683
81490,0.8406592778,0.9085210020
148523,0.0309491762,0.6848135932
51750,0.7740189317,0.8315563511
339390,0.6698881696,0.8721954472
389114,0.8503987007,0.6745553423
80154,0.7340098009,0.7918392654
4114,0.7825905600,0.8533686436
4054,0.6796275255,0.8730358618
139596,0.5621905114,0.5348659124
26065,0.9214365351,0.4964054027
2512,0.7557890256,0.8189461264
8738,0.2611703854,0.6944623810
6910,0.6327815771,0.8692645985
11176,0.7694657962,0.7996080983
2248,0.6607017276,0.8841999585
79865,0.6497683498,0.6353883301
51043,0.7758938683,0.8473014365
79874,0.8246950325,0.9224904558
4718,0.8257065288,0.0504953980
4800,0.4389139156,0.7874785968
3713,0.7279857592,0.7845041289
2999,0.6143155281,0.5923333914
10250,0.9034896756,0.6275112527
134218,0.7672101149,0.8103498534
84524,0.7117667114,0.7699002094
154810,0.7736471699,0.8196335047
147685,0.0011214446,0.6762222211
22949,0.6865911201,0.7156414647
81575,0.8662422870,0.7550357700
10650,0.8161985899,0.9715822925
84530,0.7653919614,0.8045494475
113277,0.7989728283,0.9144336632
4005,0.7643652401,0.8514713822
388389,0.6336761358,0.8560601794
203427,0.9833461928,0.2061476528
49856,0.7925832837,0.8630841377
79810,0.7036786808,0.8497389019
8844,0.7475921837,0.8085824172
55272,0.7838638657,0.8452072555
4343,0.8424724905,0.9019343733
4115,0.6981059082,0.7476406278
4660,0.7543595669,0.7954067548
89941,0.8201357133,0.9235827447
441315,0.3037548724,0.7017001749
9191,0.2824398862,0.7070313574
4597,0.7266462703,0.7692772672
127247,0.7426586965,0.7976676951
332,0.8775288773,0.4586449832
5143,0.7397699655,0.8334672206
22976,0.5858948828,0.5475349345
11037,0.5474136312,0.8729545962
6571,0.8228870042,0.8966045893
158297,0.6895492017,0.7531138046
285220,0.6631731367,0.6825496245
474354,0.8011234309,0.8782118937
3897,0.7942868983,0.9002749627
5340,0.7878899289,0.8554622448
5721,0.4166445943,0.8541710689
100616191,0.8357307802,0.9380309667
50999,0.8682660834,0.4970106993
51285,0.0632696661,0.7064999617
55650,0.7937405059,0.9042498331
55679,0.1661257350,0.7354166813
4009,0.6802370407,0.6961972035
6597,0.8614077721,0.9376985611
10728,0.8102157686,0.9186328343
147007,0.6559503876,0.5895634978
6905,0.7914722975,0.8900023540
285368,0.7727377781,0.7741339853
100287042,0.8394746266,0.8972503746
284185,0.7734706254,0.8340342592
79639,0.0011214446,0.6762222211
117,0.4968469429,0.8499430214
51186,0.6971682129,0.7175368149
124152,0.8903894333,0.5779729212
100132285,0.6595858633,0.7023368587
54754,0.8669928578,0.7217345718
54606,0.8488885675,0.9554904917
1316,0.2131212750,0.6549716737
55052,0.2783248717,0.7164730320
64901,0.8393882180,0.9053074444
89848,0.7354757337,0.7975207409
653619,0.8040724298,0.9107380482
25909,0.7907976942,0.8604780757
28990,0.7148371005,0.7302492919
79659,0.7133897300,0.7450059378
10481,0.7182616193,0.7399417525
222584,0.7528383086,0.7873919448
2966,0.7041184890,0.7270682210
4696,0.5757923684,0.8216584509
124404,0.1457934935,0.6207373516
54536,0.3672392807,0.8081830079
79621,0.7396743373,0.7894631309
4938,0.6770079813,0.7081633308
4237,0.6799816346,0.6829066789
9600,0.6783250548,0.6431303341
8736,0.7626564927,0.9051569561
7464,0.7498233624,0.7638602928
10616,0.4137209639,0.8060472227
51372,0.0549145398,0.6900437672
8879,0.8760032446,0.4610268888
775,0.7592698182,0.8277495529
126626,0.6944198972,0.6701702376
9652,0.8289549913,0.9531917840
55571,0.8735238672,0.2922813372
57446,0.8472209014,0.1363907499
51552,0.3968238398,0.7674654935
29088,0.8368764603,0.9526101385
200844,0.7626564927,0.9051569561
27154,0.9737689032,0.0594275416
401145,0.3630525768,0.7601273744
23080,0.7967566119,0.8930137593
378807,0.7814884635,0.8784266151
9678,0.7830361441,0.8033414193
2205,0.5394288807,0.8649130090
8395,0.7986733106,0.8630315351
7423,0.6410484946,0.6578970811
3661,0.8082472139,0.8618931613
10116,0.7488176991,0.8142298505
9985,0.8474017717,0.9534447014
2331,0.7263370918,0.7989175936
7851,0.5735756279,0.7956641468
7058,0.7112664746,0.7978442911
151516,0.7401417809,0.8417102439
57679,0.6840058509,0.7343730531
56477,0.6201527503,0.8939594878
4157,0.6940576254,0.7222680067
56975,0.6080812898,0.8304393972
23007,0.6318301019,0.6299242030
7376,0.7667471902,0.8188287793
8433,0.5170275672,0.8180087759
51058,0.5621180242,0.8439498090
5159,0.8131266236,0.9182528597
653067,0.6425659419,0.6320786154
10585,0.7921773958,0.7975726189
54928,0.6051709764,0.8159534475
167410,0.8902530049,0.5171738029
83900,0.7149164098,0.7785237556
6102,0.7574943747,0.7900307584
55173,0.8632720172,0.4254671569
55915,0.3650335664,0.7873976991
283927,0.8793886493,0.7809648513
56062,0.7270109776,0.7950797073
3386,0.7956668181,0.9110718211
64343,0.6709583469,0.6978910232
8522,0.7345835612,0.7891448992
84864,0.2920812225,0.7207988084
53349,0.2062254826,0.6237045554
90586,0.9207271955,0.6084598354
5045,0.9719250032,0.2026368067
1646,0.6779106068,0.7123439961
286102,0.8423763163,0.9023615695
117143,0.7670059197,0.7937780104
7582,0.8701542168,0.5403226797
80071,0.0404864727,0.6824751183
663,0.7628537831,0.7826935506
7155,0.8494917232,0.9360151048
92181,0.6774292977,0.9002720540
399473,0.8482439802,0.4374485766
91975,0.8783106252,0.7439046976
1535,0.7004895478,0.7502570759
9402,0.7479445202,0.8183125013
80854,0.7892666668,0.8299619794
57536,0.6858501594,0.6710564150
729967,0.7240986624,0.7287771990
482,0.6864786601,0.7215225092
27000,0.8208925709,0.9150510017
2487,0.6573392416,0.6580558972
55700,0.7980758617,0.9145575043
9240,0.7398478554,0.8329478550
729862,0.8334830892,0.9366463691
643836,0.6727777642,0.9228939142
26298,0.1140239540,0.7202536418
1432,0.8131402819,0.8811044711
117584,0.7658919872,0.8097619503
80021,0.8750865838,0.7118500983
386680,0.7074031931,0.7724031732
345,0.6033945711,0.5860764749
10589,0.2517371401,0.6757385422
284565,0.8368907573,0.9021576459
6300,0.7099600913,0.7637731028
126792,0.8738402286,0.6102637140
387867,0.7859157608,0.8657463636
2324,0.7124309900,0.7707072483
84722,0.2942011847,0.6740256214
192666,0.7762453862,0.8687988483
2255,0.6674713367,0.6741271760
2706,0.7063871812,0.7054772907
64518,0.6376211960,0.6375762562
11092,0.6321059934,0.6620630221
5740,0.1009754263,0.5778570486
9242,0.8771344647,0.7292905424
140707,0.7450329345,0.7511272094
10750,0.8240562121,0.8960242111
3783,0.8629322865,0.7224598828
6097,0.7632354403,0.7746217767
374875,0.7001189243,0.7316243215
51765,0.4934167580,0.3998959332
3240,0.8454065782,0.2842730166
79668,0.6352638769,0.6500771156
84071,0.7375683221,0.8014931531
388753,0.7262676263,0.7763807556
64591,0.0011214446,0.6762222211
57458,0.8870039204,0.7377451439
4920,0.8042104872,0.9042240303
10687,0.7320742822,0.7924375331
496,0.8002800318,0.9095737933
9915,0.3172285413,0.7208240535
9674,0.7552350454,0.8585615260
57649,0.7774185373,0.7961127720
57520,0.8660484797,0.5480119486
54460,0.8019362750,0.8922125889
79023,0.7624561442,0.8346583858
8705,0.8038143155,0.9031124358
4057,0.8080135160,0.9317881008
196463,0.7239415573,0.7794718091
7142,0.6433328276,0.6847437794
23022,0.8094828666,0.9530213440
402483,0.8394746266,0.8972503746
4641,0.8328873082,0.9345897326
85509,0.7257134301,0.7274251488
10928,0.7540383760,0.8201983745
2475,0.8222005585,0.8955469466
4514,0.6713065442,0.6568884683
692053,0.5623515862,0.8662691641
387923,0.8844443383,0.7304842305
10982,0.3296323966,0.7558334378
51282,0.6299457550,0.8333816989
92421,0.8631536690,0.7502906780
8800,0.8786468248,0.5812569519
6066,0.7199027007,0.7553147919
4634,0.8312794232,0.9337634300
6005,0.7552445672,0.8369263707
51066,0.8740423196,0.7195528963
51207,0.6077651124,0.8728084803
138065,0.1980880076,0.6352159285
94101,0.0826928903,0.5601774925
126321,0.8768756931,0.7331097113
169981,0.9720054474,0.1236126635
51808,0.8094129067,0.8723433254
9295,0.8272632859,0.9372708481
83786,0.3426686293,0.1199683536
54860,0.2433794018,0.6420929263
9886,0.7733892413,0.8657806527
79441,0.7675403105,0.7911153770
55342,0.8009581135,0.9028348763
64745,0.7214663064,0.7905147095
83719,0.1576618250,0.7544484477
5324,0.6944116900,0.7136379720
122945,0.8491365936,0.2623019460
9837,0.5595839195,0.8938644088
55365,0.5322566251,0.8333915516
51380,0.7462887658,0.7765603922
3037,0.7032241219,0.7427630278
9637,0.6935192444,0.6922650982
64750,0.7892862377,0.8600601880
51430,0.7123322280,0.7556085915
138724,0.7946607534,0.8885046587
80271,0.7305168139,0.7401455390
64744,0.7475486486,0.7814403434
23764,0.7370549179,0.7862669388
84932,0.3925017604,0.2200134633
2832,0.5996927945,0.8965956823
10112,0.7884101948,0.8317152345
9960,0.8687491912,0.2984274000
23645,0.7934274900,0.8549672111
1063,0.7935930272,0.8806518752
79777,0.0566823611,0.6862034271
3784,0.7001862768,0.7419024952
79071,0.7457818546,0.7597644301
